Date,Name,ASCII Name,Governor ID,Alliance,Power,Total Kills,Kill Points,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,RSS Assistance,Alliance Helps,Dead Troops
2021-12-09,Rhonys Barber,Rhonys Barber,68599021,RR38,45516133,31146230,"349,284,027",1855955,700735,894009,20997529,6698002,2434368018,55743,3346695
2021-12-09,RichCheese,RichCheese,63636671,Rt38,35592875,5809276,"41,042,571",921767,1248876,573059,2524325,541249,2622977011,29071,947715
2021-12-09,RichCupcake,RichCupcake,66006431,Rt38,35890229,782297,"9,821,860",14050,9368,19256,506917,232706,0,10074,736980
2021-12-09,RichKupo,RichKupo,64309507,RA38,78343190,95719024,"836,512,484",25597072,3663409,1787378,47650656,17020509,3664110165,65869,5600936
2021-12-09,Rifmoplet,Rifmoplet,70797559,Rt38,35069885,10517176,"91,318,157",1274549,691029,567800,7226597,757201,948632069,20222,501894
2021-12-09,Rin OG,Rin OG,60134257,RK38,53039919,33080231,"339,897,872",1622003,1256388,1220624,24744612,4236604,3842971382,82186,3550426
2021-12-09,Ring shoes care,Ring shoes care,45764094,RR38,64725104,60017015,"307,064,430",28465812,4437999,4956155,17047033,5110016,1832225050,10769,2945787
2021-12-09,Ringo X,Ringo X,63894724,RA38,60076794,20423156,"164,534,112",1778823,5482855,1083887,9267473,2810118,506797705,20418,1738609
2021-12-09,Roi René 49,Roi Rene 49,57087134,Ri38,31726793,2937345,"19,738,456",450183,635834,366238,1279000,206090,379224209,16095,2013026
2021-12-09,Royal Gazza,Royal Gazza,46678919,RP38,83834226,106504440,"1,409,024,316",1667213,1124806,1300723,64699559,37712139,1909055903,117082,7911597
2021-12-09,RoҜメMACHINEメ,RoҜメMACHINEメ,34054731,RP38,76128287,35692992,"480,781,891",544327,432275,658624,20398134,13659632,2696942026,57161,5095084
2021-12-09,Ru Gaming,Ru Gaming,28653501,RK38,31428909,5028440,"18,012,145",1226375,1197618,1871281,677681,55485,340580959,10119,850232
2021-12-09,RuKh,RuKh,11904157,RR38,82126832,94694236,"788,473,185",31510326,1604408,1881816,42251868,17445818,2725428887,57490,7335306
2021-12-09,RubbMyNuts,RubbMyNuts,13816815,RR38,95106109,214451112,"2,584,484,586",4654771,3092867,7791312,143204059,55708103,9472188155,52640,17067064
2021-12-09,Rules OG,Rules OG,76373142,RK38,45085296,50753914,"312,485,958",10051930,10041742,6572987,21764496,2322759,3268277224,52144,2937288
2021-12-09,RunnerD,RunnerD,55584994,KotF,43444570,9387170,"107,950,433",356067,353829,138818,6415283,2123173,6197835832,43880,3857561
2021-12-09,RussDaRabbit VS,RussDaRabbit VS,80867484,-,34698871,1025012,"8,200,920",80533,126236,82198,711735,24310,275696226,16832,299549
2021-12-09,Ryoujii,Ryoujii,95677955,RP38,26447779,4795496,"26,392,021",1026466,1108484,766470,1697764,196312,55008953,26565,207996
2021-12-09,S i m o   CG,S i m o   CG,17625084,RA38,75694608,59268366,"550,748,492",15712062,1600409,1680713,26782123,13493059,1972603731,80862,5964982
2021-12-09,SAAD EVIL,SAAD EVIL,76760949,RA38,30857403,50752449,"388,782,737",5085867,6046968,7878822,29065950,2674842,1406121581,13371,3082725
2021-12-09,SALLOUM44,SALLOUM44,31352114,RP38,47264683,33150021,"288,044,062",7491704,2971514,1389406,15090287,6207110,0,72420,4122917
2021-12-09,SAYUR KÖL,SAYUR KOL,44986862,Ri38,31468881,3536662,"34,162,663",461659,422692,114757,1798516,739038,527917841,15815,1176191
2021-12-09,SEDAT PeKeR,SEDAT PeKeR,83961633,,26177466,6254046,"36,252,823",2295975,663479,557660,2250261,486671,278654851,23928,652134
2021-12-09,SEMRUK,SEMRUK,43133759,RX38,47563812,12312114,"61,733,508",5609612,714599,217307,5709876,60720,2837457968,18851,210329
2021-12-09,SHAFINᴿⱽ,SHAFINRⱽ,62017877,RK38,39212161,9349529,"110,723,012",305294,98864,155874,6594921,2194576,960205011,41188,1619405
2021-12-09,SHSH月月,SHSH月月,81748803,RB38,28289741,36781,"344,008",61,1723,1570,33427,0,3133604530,2492,0
2021-12-09,SHSH神神,SHSH神神,81756302,RB38,28801168,13016,"130,140",2,0,0,13014,0,3219755957,2224,0
2021-12-09,SLAYER ZERO,SLAYER ZERO,76058615,RR38,32590874,39257125,"77,861,125",32401035,341057,529991,5112200,872842,1353477900,20251,3719750
2021-12-09,SLAYERDanny,SLAYERDanny,70189040,RX38,31657258,3217234,"22,958,734",448792,665074,556757,1162042,384569,1660389519,15152,1118600
2021-12-09,SM Jupiter 98,SM Jupiter 98,86290332,PB38,32633024,21058634,"61,790,759",7509995,4923613,6283036,2153041,188949,3674386714,7148,1128815
2021-12-09,SMOKYR,SMOKYR,69366835,RP38,47360893,15472931,"178,963,166",522890,481668,381668,10536552,3550153,2317407639,19902,3338866
2021-12-09,SabaT Dealer,SabaT Dealer,66817290,RR38,38274798,8093513,"52,651,288",1216293,1498361,1436982,3517416,424461,7344154783,32526,1750138
2021-12-09,SabdopaloN Jr,SabdopaloN Jr,63736667,P]RE,29234922,11001172,"50,870,911",3704927,1681967,1817378,3644152,152748,3114066397,46088,1475114
2021-12-09,SabdopaloN,SabdopaloN,77946659,RA38,53774394,37871979,"407,720,315",926217,778338,1138889,29914786,5113749,1100100306,81270,2180210
2021-12-09,Saddam68,Saddam68,61901644,RX38,27109374,38953771,"187,263,425",11457897,6852814,7277947,12514783,850330,453939234,31957,3417033
2021-12-09,Salah Dawod,Salah Dawod,85371359,RX38,30227592,2586756,"22,587,956",90053,178260,227869,2050953,39621,768628909,10423,107055
2021-12-09,Salao Pablitox,Salao Pablitox,83552022,RX38,35492469,7618530,"37,608,746",2042222,1603777,1209207,2611056,152268,495572616,17586,707006
2021-12-09,Sapper88,Sapper88,37773820,RA38,57937638,21952020,"219,122,897",1904976,2188626,1289690,12216867,4351861,2378676823,50929,3541270
2021-12-09,Sartorial Man,Sartorial Man,75316554,Rw38,35098729,13965199,"25,825,127",11378765,261883,271277,1912498,140776,3194716509,17702,1866237
2021-12-09,ScRappyDoo,ScRappyDoo,74240206,Rw38,28775197,5379953,"42,393,972",256031,676020,1317774,2688293,441835,928131217,16895,2057784
2021-12-09,ScReamOuS,ScReamOuS,71224394,Ri38,30579010,353473,"3,412,987",5,2509,16937,334022,0,243691919,7150,4785
2021-12-09,Schylur,Schylur,20528847,Rt38,47532535,4051893,"35,879,785",528457,80964,578049,2398849,465574,19163142251,26708,4121292
2021-12-09,Scott I武统,Scott I武统,95317724,RR38,36548716,46847902,"286,014,062",9262332,4907932,9299493,23041514,336631,44400000,79605,745337
2021-12-09,Seed420,Seed420,65750039,RP38,52551291,11571904,"107,766,750",602962,737711,136124,9627590,467517,588151798,28516,1720408
2021-12-09,Seon deok,Seon deok,56084361,RP38,47023485,20245329,"119,719,150",6564201,2510490,1484095,8628191,1058352,2085196347,54655,3227541
2021-12-09,ServantTiger,ServantTiger,58455235,F380,27176490,1343650,"8,620,216",160284,70670,618905,390462,103329,6447837959,6510,573861
2021-12-09,Sgt Muerte,Sgt Muerte,52663991,RP38,91715654,56815141,"624,698,974",874311,1573659,1176121,44714869,8476181,3284129490,28281,2197042
2021-12-09,Shahrivar,Shahrivar,96577092,RY38,25173171,1301712,"10,642,525",36875,145114,304768,717325,97630,14786591,20628,471628
2021-12-09,Shams Slave,Shams Slave,63615619,RK38,63440029,37017029,"401,320,723",1733265,1481012,2555324,23715781,7531647,7004556075,93742,3566092
2021-12-09,Shanewarwolf,Shanewarwolf,38232075,RA38,200499199,288650963,"3,355,758,150",11399604,10962817,8988414,185040362,72259766,3456798873,29502,12888936
2021-12-09,Sharks2009,Sharks2009,95607392,Rw38,26787743,2313127,"6,150,324",493883,1291375,324977,188895,13997,0,8299,254
2021-12-09,Sheldecks雷龘,Sheldecks雷龘,96209643,RP38,41775300,32626523,"211,377,151",6630546,3660890,4480783,17227995,626309,344819451,20202,1014309
2021-12-09,Shepinski,Shepinski,6438579,Hp38,27076412,831247,"6,322,913",37928,6887,282001,491507,12924,4855883734,5258,81334
2021-12-09,Sherl0cked,Sherl0cked,10205602,Hp38,31963419,3393233,"9,297,302",2585852,52249,4001,636299,114832,2336785737,5205,367973
2021-12-09,Simontx OG,Simontx OG,69847791,RK38,36571202,11705562,"84,904,612",1382114,1069860,3141605,5231761,880222,1180171271,29847,2363081
2021-12-09,SinnerPridE,SinnerPridE,53720198,RA38,78519935,76219951,"945,271,554",1938600,719739,785469,51522038,21254105,2526587428,47350,3431922
2021-12-09,Sir Brraapp,Sir Brraapp,69541181,RR38,44345159,76518766,"572,482,564",25423994,2097134,4394702,34643403,9959533,2233662381,21020,5450403
2021-12-09,Sir Jacquouille,Sir Jacquouille,88919373,,25735816,240263,"1,229,370",2412,106768,50053,80546,484,24953001,6035,45366
2021-12-09,Sir LoMbok,Sir LoMbok,73393192,Rt38,36226579,4653478,"44,752,652",205130,404376,225411,3336999,481562,811380298,64556,1918552
2021-12-09,Sir Rockzo,Sir Rockzo,52619890,RA38,85631293,228684659,"2,513,358,312",12303262,13034252,9599959,142851440,50895746,4412263706,129878,7399347
2021-12-09,SirKage,SirKage,21464563,RR38,56733197,46882087,"546,969,805",4199108,489854,686469,28772872,12733784,2729312215,34631,7023657
2021-12-09,Sirvano,Sirvano,60954941,RP38,64145996,68698356,"578,397,141",9384969,5852687,6808091,39546977,7105632,358819347,76327,3956950
2021-12-09,SlanterFarm,SlanterFarm,45778024,RE38,25361245,500029,"5,601,486",63014,39823,6542,232993,157657,8937411084,12892,476096
2021-12-09,SlaveTiger,SlaveTiger,58443603,F380,28294593,955423,"4,875,026",188553,125889,321317,309301,10363,6560459316,6616,615845
2021-12-09,Slayer Almada,Slayer Almada,62548492,RX38,31143384,4621863,"21,429,093",995718,1497052,646919,1399531,82643,683694437,13702,1001308
2021-12-09,Slayer GX,Slayer GX,53938211,RX38,44111416,7898601,"69,357,377",394136,867684,880128,5111039,645614,4599388679,32596,1040929
2021-12-09,Slayer Hispania,Slayer Hispania,83556524,RX38,37255366,1429479,"12,199,708",139500,229215,220282,597739,242743,214939599,21253,118429
2021-12-09,Slayer JR EL,Slayer JR EL,84578178,RX38,28242907,7262052,"34,082,782",715184,2891575,1589694,1951416,114183,370185422,13179,1268930
2021-12-09,Slayer Prëtty,Slayer Pretty,66903398,RX38,37354084,23601370,"72,233,573",15428375,1605739,1147710,4704534,715012,1420456352,37756,2130789
2021-12-09,Slayer ROSE,Slayer ROSE,80858495,RX38,32550850,22485911,"30,150,221",19897089,16858,70302,2417736,83926,913153862,10543,2616034
2021-12-09,Slayer X Aki,Slayer X Aki,9957322,F38e,86110527,78636413,"717,486,596",29239500,196515,560154,26379983,22260261,1790618674,89476,11393513
2021-12-09,Slayer X BDBaba,Slayer X BDBaba,30316476,RP38,38008006,11534079,"139,982,640",767832,306712,467960,6248769,3742806,1187533433,7945,3863405
2021-12-09,Slayer X BTK,Slayer X BTK,91606916,RX38,34765192,17217525,"103,250,888",3248502,2140709,4053115,7339667,435532,96918322,31308,443193
2021-12-09,Slayer X Beno,Slayer X Beno,79083099,RX38,34757015,13338598,"142,896,857",477668,1123024,705584,8291350,2740972,855479597,21300,2685912
2021-12-09,Slayer X Ch0N,Slayer X Ch0N,80394569,RX38,43321075,17647836,"126,328,526",4322682,1317584,1300163,9651997,1055410,767182373,40465,1234700
2021-12-09,Slayer X Dwardo,Slayer X Dwardo,63601569,RX38,47860613,8609914,"96,532,143",560416,825596,384017,4356490,2483395,1670005112,57058,3128021
2021-12-09,Slayer X Erica,Slayer X Erica,79607276,RX38,36027750,7339712,"36,741,497",3036196,1469873,189703,2044310,599630,433537598,32059,1889742
2021-12-09,Slayer X Gátor,Slayer X Gator,86002978,RX38,37923132,14976117,"79,752,028",5461731,2555627,988747,4980680,989332,550041816,47803,1008753
2021-12-09,Slayer X Jixco,Slayer X Jixco,60304697,RX38,33698633,1939457,"15,677,803",203688,301619,354387,797898,281865,603906906,32898,1662881
2021-12-09,Slayer X Jørg,Slayer X Jorg,72969016,RX38,39993989,15862707,"166,303,560",1582853,430062,585889,10249475,3014428,356813766,17226,2021284
2021-12-09,Slayer X KiMi,Slayer X KiMi,80781472,RX38,39625132,17290037,"99,613,995",5098547,1709933,3025790,6604408,851359,538266557,25254,1774443
2021-12-09,Slayer X Krawa,Slayer X Krawa,29216170,RX38,41433248,11908193,"90,146,575",4353265,308312,317667,5119035,1809914,3600882491,15979,1823815
2021-12-09,Slayer X Kvothe,Slayer X Kvothe,49174922,RX38,53072933,23619754,"222,472,711",4533068,1116536,632539,12994935,4342676,7362796443,45497,5174674
2021-12-09,Slayer X Leoboy,Slayer X Leoboy,55986797,RX38,34426148,3549890,"37,998,333",149195,122138,172042,2509425,597090,3239439566,19881,1243570
2021-12-09,Slayer X Lexa,Slayer X Lexa,55179400,RX38,30899674,1253233,"10,236,355",178366,155044,209341,515641,194841,139221227,13758,779196
2021-12-09,Slayer X Minato,Slayer X Minato,71268595,RX38,36274669,4276195,"47,274,832",278171,411142,600846,1572719,1413317,666670202,19281,1078238
2021-12-09,Slayer X Morlan,Slayer X Morlan,96255688,RX38,26835656,6422269,"49,236,133",593126,384819,1214785,4110205,119334,119029300,15792,441102
2021-12-09,Slayer X Mystro,Slayer X Mystro,76923099,RX38,41171235,23453245,"216,462,507",1046889,2002245,3463515,14041734,2898862,2250486133,20593,3422996
2021-12-09,Slayer X NOBITA,Slayer X NOBITA,45486740,RX38,43322445,26266395,"115,582,881",15397365,518649,763955,8331823,1254603,160522777,29104,4088237
2021-12-09,Slayer X Nemo,Slayer X Nemo,62241563,Rt38,43212519,11373683,"120,568,101",417065,180886,722024,8383934,1669774,5610485482,26832,4320075
2021-12-09,Slayer X Safred,Slayer X Safred,65429385,RX38,46805822,3516680,"31,193,940",104744,455171,381935,2276169,298661,7771753436,68979,651995
2021-12-09,Slayer X Shadow,Slayer X Shadow,64023189,RX38,70416116,8330724,"81,154,045",540356,326353,1137727,5068340,1257948,607005611,67386,1022035
2021-12-09,Slayer X Sora,Slayer X Sora,68399761,RX38,40058735,15093866,"40,140,500",11359344,466503,611374,1864277,792368,1005424682,15619,2067458
2021-12-09,Slayer X Stag,Slayer X Stag,50379414,RX38,37742397,11725389,"49,836,159",2250057,4658598,2197958,2109840,508936,598730169,13517,656100
2021-12-09,Slayer X Zi,Slayer X Zi,37421375,RX38,45928380,34210054,"120,648,882",19908071,5736316,1390264,4387448,2787955,1267785112,21768,5045814
2021-12-09,Slayer XTogepik,Slayer XTogepik,83303668,RX38,30360781,2076936,"22,385,424",29482,47137,114511,1588891,296915,422487694,19252,209961
2021-12-09,Slayer Xenicus,Slayer Xenicus,83714282,RX38,45401359,9807529,"60,828,890",1323373,2527895,1872344,3365929,717988,390021927,35507,1163776
2021-12-09,Slayer Zain,Slayer Zain,75075936,RX38,42505861,48738567,"238,206,952",26797010,451490,322595,19269525,1897947,8138396966,14973,2773950
2021-12-09,Slayer aBo Rwan,Slayer aBo Rwan,83318918,RX38,31296559,1035959,"7,172,258",127642,164598,143641,575859,24219,20600845,14310,77309
2021-12-09,Slayer x Bro,Slayer x Bro,22020212,RX38,36879851,18758354,"167,594,678",3863582,604632,514177,11196327,2579636,338749130,24186,3336803
2021-12-09,Slayer x Callys,Slayer x Callys,62687626,RK38,42544677,13545262,"150,697,959",1946639,93628,556509,7107438,3841048,2874702195,49797,6630973
2021-12-09,Slayer x KinG,Slayer x KinG,67180833,RX38,40863594,17581276,"199,519,443",1283089,1080354,569242,9814667,4833924,793696386,76371,1987279
2021-12-09,Slayer x Luffy,Slayer x Luffy,83301961,RX38,26638919,1378544,"8,417,032",278050,285862,182817,557787,74028,709004833,10391,312919
2021-12-09,Slayer x SooKe,Slayer x SooKe,83311677,RX38,35922371,26734368,"25,789,483",24418549,237036,262813,1693895,122075,300985730,30804,361345
2021-12-09,Slayer x badboy,Slayer x badboy,69199791,RX38,47931089,12362181,"35,784,887",8542567,664458,164087,2773027,218042,731859274,34213,178576
2021-12-09,Slayer x kentru,Slayer x kentru,64059118,RX38,27677386,10703881,"99,977,492",540960,835968,1640301,6209688,1476964,538625544,46211,4719185
2021-12-09,Slayer ˣ Sleep,Slayer ˣ Sleep,69090210,RX38,35122373,8358135,"67,804,152",1452770,1553982,250266,3861777,1239340,1464693153,25416,1905583
2021-12-09,Slayer 乂 Dext,Slayer 乂 Dext,84087218,RX38,28576515,6229629,"40,295,007",2507535,541549,199303,2171165,810077,89738398,20004,324213
2021-12-09,Slayer 乂 Yput,Slayer 乂 Yput,80223445,RX38,33221457,15993671,"130,314,565",1389026,2581202,841024,10213812,968607,458531089,37667,714219
2021-12-09,SlayerDmoniak93,SlayerDmoniak93,83594081,RX38,31483166,2683918,"21,068,229",188837,611487,323207,1269308,291079,261208839,15791,610184
2021-12-09,SlayerMarieJ,SlayerMarieJ,83566332,RX38,30478015,4603493,"28,354,258",633610,1168360,589154,2071318,141051,341386781,30748,523485
2021-12-09,SlayerQueenCali,SlayerQueenCali,83297380,RX38,31004311,3319008,"20,897,915",1141586,145403,315318,1521650,195051,537690442,14805,505602
2021-12-09,SlayerVannalla,SlayerVannalla,96237983,RX38,26615044,1909550,"18,157,531",164108,163683,135276,1167342,279141,83551413,11059,367762
2021-12-09,SlayerX Blablaa,SlayerX Blablaa,65107216,RX38,32889025,1603811,"17,813,014",6092,33007,101648,1192209,270855,208605052,9066,1452770
2021-12-09,SlayerX MUSTAFA,SlayerX MUSTAFA,46131252,RX38,43681428,14408939,"113,794,210",2330551,822306,1446597,9029260,780225,2475893667,19930,2744314
2021-12-09,SlayerXARGOBEL,SlayerXARGOBEL,64905605,RX38,42404135,5895669,"57,484,849",191738,231728,251739,4843319,377145,1113690235,45541,3021571
2021-12-09,SlayerXNoble,SlayerXNoble,76025975,RX38,44414611,16647646,"134,688,445",2546327,1296168,1382596,10239464,1183091,455862842,29774,1216043
2021-12-09,SlayerXScofield,SlayerXScofield,59692706,RX38,45771654,12659131,"132,732,247",919098,1274803,269418,7499509,2696303,1209824244,13534,3467412
2021-12-09,SlayerˣAdragar,SlayerˣAdragar,83307848,RX38,35848259,8627749,"32,718,432",4280041,800900,1304346,1980600,261862,801853976,25973,275866
2021-12-09,SlayerˣBoy,SlayerˣBoy,66802116,RX38,35905419,14495129,"159,876,033",493246,920747,647155,9333235,3100746,668722355,25962,3917150
2021-12-09,SlayerˣCous,SlayerˣCous,83660407,RX38,40413873,9156612,"36,317,817",4875819,1083944,404359,2429247,363243,741096005,13502,442523
2021-12-09,SlayerˣDASH,SlayerˣDASH,57403982,RX38,41082260,2114329,"24,355,244",15752,15382,7375,1722457,353363,1272208898,27069,1333259
2021-12-09,SlayerˣPosty,SlayerˣPosty,96216683,RX38,25932655,6243675,"26,707,900",2685344,885229,900871,1464773,307458,21319898,28605,465060
2021-12-09,SlayerˣSiDji,SlayerˣSiDji,83310067,RX38,50677203,14326633,"86,974,291",5540847,1096313,840154,5667350,1181969,1036257187,29433,564276
2021-12-09,SlayerˣSophieM,SlayerˣSophieM,84084376,RX38,30754192,4892112,"41,868,795",523377,776192,584284,2229058,779201,399454185,20983,1799685
2021-12-09,SlayerˣTjoho,SlayerˣTjoho,90084857,RX38,31316502,3260269,"30,498,787",220915,199218,250637,2273636,315863,92685249,31693,987488
2021-12-09,SlayerˣØrney,SlayerˣOrney,97822225,RX38,26834529,3504604,"12,809,502",2013251,146161,273655,1041083,30454,203260142,18101,199853
2021-12-09,SlayerₓFiSt0,SlayerₓFiSt0,83571282,RX38,41975229,16559294,"70,302,562",9324014,1023166,1155502,3936282,1120330,2560718432,32067,2363914
2021-12-09,Slayer乂Orphic,Slayer乂Orphic,80727532,RX38,28564635,5890233,"50,590,632",353180,731557,656878,3654299,494319,1242977576,45734,845757
2021-12-09,SlickRiick,SlickRiick,73399169,RX38,34304996,10025957,"103,892,163",416688,321591,632136,7247374,1408168,327081638,22314,1447624
2021-12-09,Small Haniyasu,Small Haniyasu,73884186,Ri38,26356219,3330728,"21,952,858",291553,1041589,412180,1354547,230859,0,0,0
2021-12-09,Small SupDup,Small SupDup,97102262,RA38,47368666,6160325,"60,092,897",226389,112167,516969,4834059,470741,149748057,18361,436716
2021-12-09,Small Yasuo vn,Small Yasuo vn,95769419,RA38,28746120,5869865,"40,629,059",739615,948142,909408,3050678,222022,17194428,20795,324283
2021-12-09,Sol InvictuS,Sol InvictuS,67145172,RK38,56021503,14380886,"176,011,018",998842,786918,377266,7162885,5054975,180479110,81407,1770424
2021-12-09,SonStrike,SonStrike,63897345,RA38,46513983,53852776,"315,744,194",26910833,978972,2879271,16478700,6605000,3280716094,111184,4115679
2021-12-09,SonicSuren,SonicSuren,62942972,RR38,81368289,83369817,"928,057,278",4955104,3900246,5526229,48260391,20727847,3209700035,114509,4300000
2021-12-09,SoujiroLEE,SoujiroLEE,54234687,RN38,31518251,2225935,"27,237,865",73996,75701,245551,1052428,778259,7790340226,13236,2552451
2021-12-09,SpartaCouilles,SpartaCouilles,82856645,RP38,41731696,12880188,"101,482,444",1615644,1612718,1571810,6995368,1084648,621533338,37980,1037503
2021-12-09,Spаniard,Spаniard,76851235,RR38,64505755,35380778,"306,308,969",4750079,6543540,3416251,13481129,7189779,821355551,74054,3850010
2021-12-09,SubstituteMox,SubstituteMox,65548507,RH38,25529149,1055665,"7,722,857",124978,132912,168717,582399,46659,5098323985,12716,249697
2021-12-09,Sudirman OG,Sudirman OG,90562328,Ri38,27691291,2847782,"142,679,508",24730,734746,267985,1820321,0,1140262481,13783,650653
2021-12-09,Suepapi,Suepapi,78599363,RP38,32687504,13060197,"69,584,145",3984085,2618857,604686,5592051,260518,517708756,47183,661969
2021-12-09,Suga 旬,Suga 旬,49911535,RA38,77570163,71879833,"895,402,164",1006682,2166934,952830,46801210,20952177,1005341496,65731,4994406
2021-12-09,Sugar๛ 0070,Sugar๛ 0070,77846662,RX38,35814080,21439716,"172,617,097",4292847,1056874,848405,13858064,1383526,7060826708,57143,3050968
2021-12-09,Super Nail III,Super Nail III,63886129,RA38,48428631,109932072,"924,802,713",18377978,12401695,6053377,58987022,14112000,1286842896,35776,6501282
2021-12-09,Sułtąnąツ,Sultanaツ,86108244,RR38,34771597,17838133,"57,876,632",12737490,158475,401276,3741076,799816,904313485,29127,524865
2021-12-09,Syaorân Li,Syaoran Li,25531562,RR38,89149676,98373777,"1,081,164,364",4336404,1985305,4350396,69510855,18190817,3497090806,47200,5467564
2021-12-09,Sytore亗,Sytore亗,81772415,RP38,49400603,22572679,"211,007,027",2312465,1847201,1192328,14233288,2987397,410020693,34508,1245006
2021-12-09,T3RROR2,T3RROR2,21494429,Ri38,46940050,19164659,"161,332,284",2381322,995239,1580748,13160445,1046905,2053142098,20889,4725708
2021-12-09,TF26 OG,TF26 OG,53639563,RA38,57892999,42030668,"147,586,972",29246241,1593828,556997,7634996,2998606,1475094062,38190,3064211
2021-12-09,THUG  القرم,THUG  القرم,16519446,RK38,37337930,3740375,"45,471,283",65365,1064,9598,2786927,877421,463004477,12945,3182393
2021-12-09,TabZkie,TabZkie,27960822,RA38,73365691,99440053,"1,014,984,001",27890007,1806025,2456490,34978263,32309268,766274907,102937,8593332
2021-12-09,Taco Banderas,Taco Banderas,12168880,RR38,65563391,27611183,"314,877,480",1377782,596274,1269544,17902046,6465537,3586353324,66378,5647490
2021-12-09,Talivan MX,Talivan MX,60141103,Ri38,33759313,14634073,"127,558,556",1521370,1163565,1484798,9029884,1434456,3568365736,23796,3860051
2021-12-09,Taurus 0,Taurus 0,72334719,DK38,25777957,3055323,"15,316,477",730359,581456,797056,810977,135475,9831089604,22087,1479848
2021-12-09,TeeroHPx,TeeroHPx,12507402,,29681342,258524,"3,411,143",18,0,0,175898,82608,106349542,10883,2088839
2021-12-09,Tesssssss,Tesssssss,33738298,RP38,55833260,7764760,"101,752,471",231708,148981,198077,4310402,2875592,1020095958,30497,3808038
2021-12-09,Test Knight,Test Knight,52618268,RA38,81265022,111895640,"1,247,652,410",9295804,3855159,2227218,70117512,26399947,2059150329,92900,7647946
2021-12-09,Tests fckup,Tests fckup,35511600,RA38,25787777,1846376,"11,894,839",250458,177733,472253,931837,14095,2453948133,9493,184404
2021-12-09,The Clownfish,The Clownfish,11075518,RK38,74365531,39411448,"487,211,086",1315603,986604,1837317,22781299,12490625,3588158431,14987,4952327
2021-12-09,TheDANdaLoRiaN,TheDANdaLoRiaN,80244425,Rt38,27760361,2621473,"19,146,316",532063,366398,103267,1450086,169659,545521491,12761,139571
2021-12-09,TheDarkFuryᶰf,TheDarkFuryᶰf,71824582,RK38,52338200,34511323,"251,103,870",10880050,1883990,2467855,15030010,4249418,1663568411,119795,3440335
2021-12-09,TheRealMimi,TheRealMimi,217385,RR38,164975805,176195919,"2,027,715,632",12064261,3305088,4765811,112158582,43902177,30152139937,100675,16809788
2021-12-09,TheTrueFarmer,TheTrueFarmer,41855461,RP38,40941232,2921039,"39,683,114",47643,180403,17125,1427308,1248560,10853212354,8171,1075847
2021-12-09,TheWhiteAki,TheWhiteAki,14739629,F38e,46424159,1627782,"14,684,332",31252,539904,84621,618031,353974,8013352787,13322,960830
2021-12-09,Tim Tuga,Tim Tuga,66055533,Rt38,29394474,412954,"3,962,358",2540,10305,9975,390134,0,3855377827,5171,67869
2021-12-09,TimeWizard x,TimeWizard x,51632421,RA38,73025154,40859752,"312,819,934",13392004,1898979,3797699,14426862,7344208,2079399257,87625,3409630
2021-12-09,TinyTifa2,TinyTifa2,63706408,KotF,25454102,508286,"3,443,860",205463,1727,60746,165067,75283,4119589030,7896,1544421
2021-12-09,Traxxxx,Traxxxx,17780812,RK38,78646920,73787654,"659,096,832",25580640,166098,889987,29293002,17857927,3036386512,65371,6940271
2021-12-09,Troll Hüntęr,Troll Hunter,53653040,KotF,38716168,6118844,"32,699,190",1165144,1524870,949323,2397101,82406,1878203886,11105,931082
2021-12-09,Trooper Aomlove,Trooper Aomlove,96616712,RR38,28049336,5592706,"35,429,290",701134,1033551,1041078,2728121,88822,13390683,11408,323151
2021-12-09,Trooper Farmer,Trooper Farmer,95636110,RR38,36673854,27921737,"113,507,280",14405620,1603810,2495214,9090418,326675,449531,50944,538955
2021-12-09,Trooper Mal,Trooper Mal,97125033,,27141272,3914180,"23,995,498",624971,1076802,403075,1608204,201128,43985179,11861,352865
2021-12-09,Trooper Mox,Trooper Mox,96254479,Mr38,26384377,2785955,"15,410,627",305969,971790,474486,916629,117081,268454371,8508,225575
2021-12-09,Trooper 尺ひﾉ,Trooper 尺ひﾉ,95676053,RR38,28069805,3815951,"37,290,204",134744,268808,420650,2479194,512555,17003081,21306,211088
2021-12-09,Tsunade  Dealer,Tsunade  Dealer,55094256,RR38,38464637,15732386,"150,992,328",733580,988238,1715654,10389176,1905738,1205934941,18732,2578779
2021-12-09,Twiceborn two,Twiceborn two,26291665,RA38,80179426,46825248,"503,678,938",5131763,1761658,1641560,27324231,10966036,2095768435,56383,3762815
2021-12-09,TwoFacedLazzy,TwoFacedLazzy,3534140,RR38,110686548,50760698,"480,713,335",6343449,2180796,4330856,30035231,7870366,21134326362,119323,6648827
2021-12-09,TwoFacedMoxina,TwoFacedMoxina,64115009,RA38,81211545,275321156,"2,758,950,885",38919036,14011794,17701580,144143775,60544971,0,88075,8164542
2021-12-09,Tôn Vủ,Ton Vu,67663968,Rw38,36562943,4340304,"28,587,992",817352,666936,959160,1468311,428545,764222196,14912,1436467
2021-12-09,UmayKhan,UmayKhan,84881332,RK38,35846189,19355617,"112,325,261",6516159,2154223,1722151,7943670,1019414,35308000,34822,2305165
2021-12-09,User 21,User 21,13373896,RK38,69444432,42963740,"133,880,084",32700034,557722,39296,6726631,2940057,1697934874,43250,4049271
