Governor ID,Unnamed: 0,Unnamed: 0.1,Date,Name,ASCII Name,Alliance,Power,Total Kills,Kill Points,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,RSS Assistance,Alliance Helps,Dead Troops,KP By Kills,Kill Points_diff,T1 Kills_diff,T2 Kills_diff,T3 Kills_diff,T4 Kills_diff,T5 Kills_diff,RSS Assistance_diff,Dead Troops_diff
0,0,389,2021-11-22,LiarsV,LiarsV,RP38,32040216.0,10643174,74351106,1153881,1216452,2075289,6056477,141075,234949535,12087,598531,74351106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10078313,1,188,2021-11-22,DolphynPanchito,DolphynPanchito,Hp38,40481245.0,1260784,17659887,1649,1124,11640,731667,514704,15048097864,11302,2860713,17659887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10154350,7,530,2021-11-22,Pochemuchka,Pochemuchka,RR38,74367049.0,91544287,673548865,30236016,2276579,5500106,42968364,10563222,7903333860,74916,6901099,673548865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10205602,13,621,2021-11-22,Sherl0cked,Sherl0cked,Hp38,30068248.0,3393233,9297302,2585852,52249,4001,636299,114832,2336785737,5193,367973,9297302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10327115,19,115,2021-11-22,Busterblader,Busterblader,RR38,84362689.0,155268938,1969516304,2828101,2309722,4605320,96460594,49065201,16839934438,168824,17838297,1969516304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10391630,25,958,2021-11-22,义Rengoku,义Rengoku,RR38,74733668.0,133494266,1664335978,2991412,1028076,2021051,89547720,37906007,2966099777,69642,7481045,1664335978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10621502,31,996,2021-11-22,Ｓｌoｔｈ,Ｓｌoｔｈ,RR38,72917766.0,75978751,859688449,1614226,1686923,4679467,52268881,15729254,4674097550,77716,6796450,859688449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10806254,37,67,2021-11-22,BEP 1,BEP 1,RP38,71916626.0,43549971,562222096,559080,618867,1226494,26694403,14451127,3376433939,36296,7619785,562222096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080643,43,954,2021-11-22,义Headhuntr义,义Headhuntr义,F38Y,79043167.0,99581438,908198704,27673500,1408646,3255058,45805820,21438414,8872520340,71670,11169629,908198704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10882519,49,199,2021-11-22,Duᶜᵏ Peachy,Duᶜᵏ Peachy,RK38,70758688.0,36374078,496725727,535288,239623,179456,21297262,14122449,10628386347,89193,5719130,496725727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10918651,55,759,2021-11-22,Zãnøagã F7,Zanoaga F7,]t38,34992905.0,2844777,14798888,1495241,69166,28422,1079114,172834,6218996130,11672,824308,14798888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097477,61,276,2021-11-22,HISPAN0,HISPAN0,Ri38,29232307.0,848181,7047250,21640,116959,112011,559046,38525,690565563,3879,1970244,7047250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11075518,67,673,2021-11-22,The Clownfish,The Clownfish,RK38,73891831.0,39411448,487211086,1315603,986604,1837317,22781299,12490625,3588158431,14913,4952327,487211086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11328321,73,526,2021-11-22,Phorak,Phorak,RA38,62623912.0,49168550,638678446,674040,269125,635007,31634220,15956158,6134718533,95906,7190798,638678446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11694371,79,92,2021-11-22,Big Piens Shake,Big Piens Shake,RA38,79279011.0,182555699,2089343625,7238728,5234554,8808133,118329144,42945140,2782728843,30894,7702878,2089343625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11740217,85,95,2021-11-22,BigTruck,BigTruck,RR38,68963854.0,96000051,1063653739,4888849,2726514,7310373,59350485,21723830,4882098494,29192,7755110,1063653739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11749129,91,805,2021-11-22,mustachride,mustachride,RP38,79209886.0,103722284,1163759673,6608668,2999674,5505518,63775196,24833228,2249898866,111728,9513800,1163759673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181144,97,441,2021-11-22,Marsh Farm 1,Marsh Farm 1,RE38,37988766.0,1578121,20966664,2781,0,2217,1050522,522601,4708070512,7755,2545320,20966664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11904157,103,583,2021-11-22,RuKh,RuKh,RR38,80833266.0,64450219,787674599,31505177,1525450,1721906,42251868,17445818,2725428887,56762,7329551,787674599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11904784,109,514,2021-11-22,PERSAIN,PERSAIN,RA38,74764584.0,94597584,1174615931,2136866,512746,772214,65344095,25831663,1965539131,64581,5236997,1174615931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11915882,115,36,2021-11-22,AlphaOmegA,AlphaOmegA,RK38,55352378.0,37900696,369133738,7714130,2189124,698626,18555816,8743000,2123618424,25274,9502580,369133738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11963714,121,396,2021-11-22,LivingDeadZebu,LivingDeadZebu,Rt38,29831397.0,2518873,16793379,77987,816237,220932,1381276,22441,599728618,19280,828993,16793379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12168629,127,72,2021-11-22,BabyfuzZy,BabyfuzZy,RR38,68896448.0,36198085,449299626,665901,425132,2065223,22078129,10963700,2209423701,51466,5143446,449299626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12168880,133,665,2021-11-22,Taco Banderas,Taco Banderas,RR38,63541833.0,27611183,314877480,1377782,596274,1269544,17902046,6465537,3586353324,65912,5647490,314877480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12182229,139,742,2021-11-22,YouGotCrabs,YouGotCrabs,RR38,75992534.0,51612151,663480960,959084,517321,1247468,32050093,16838185,4283278276,93206,4976591,663480960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12358600,145,317,2021-11-22,J E L i B E A N,J E L i B E A N,RR38,68644650.0,111482961,1177790763,6191587,2856605,4816599,80079056,17539114,4642818589,74544,6109320,1177790763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12507402,151,669,2021-11-22,TeeroHPx,TeeroHPx,Ri38,29122192.0,258524,3411143,18,0,0,175898,82608,106349542,10883,2088839,3411143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12529038,155,725,2021-11-22,Wiggly lou,Wiggly lou,Ri38,41234862.0,6696522,80301193,6495,2827,1415,5342712,1343073,2544426485,10025,6259241,80301193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12645110,161,994,2021-11-22,주님・PʀøHacJd,주님PʀoHacJd,RP38,61784912.0,105549040,1320522831,1019458,318725,526160,75611709,28072988,11883374486,67999,10609374,1320522831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12782581,167,555,2021-11-22,RA38  LionsRoar,RA38  LionsRoar,RA38,74859814.0,84894010,1049595971,4760487,1164870,1097051,51550611,26320991,7845415867,95978,8022047,1049595971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12877754,173,877,2021-11-22,ᴄʜᴀᴘᴏ,ᴄʜᴀᴘᴏ,RR38,82424237.0,119828106,1700532699,1499417,299616,653396,65049354,52326323,9876922364,63028,10505398,1700532699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12971051,179,434,2021-11-22,MUshO,MUshO,RK38,67311718.0,61106436,337142433,36704277,572510,188387,14492223,9149039,2672447718,29821,6463133,337142433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12971479,185,131,2021-11-22,CallMeTea2,CallMeTea2,RN38,26316570.0,539294,7922415,68865,12405,27298,83988,346738,4184656348,7578,2846367,7922415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13371305,191,219,2021-11-22,Explosive Skull,Explosive Skull,RK38,63618052.0,29717273,294243985,5969475,843942,198149,16354453,6351254,1871877104,33422,5870432,294243985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13373896,197,703,2021-11-22,User 21,User 21,RK38,69251032.0,42963740,133880084,32700034,557722,39296,6726631,2940057,1697934874,42942,4049271,133880084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13551576,203,367,2021-11-22,Lady Manor,Lady Manor,RR38,63142185.0,35258937,419600832,750292,316200,802626,25218851,8170968,5729850776,15206,5276432,419600832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13780200,209,344,2021-11-22,KillerM92,KillerM92,RR38,92558288.0,50718014,564191008,1447692,806624,2674173,36419897,9369628,7803677131,55832,4911087,564191008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13816660,215,449,2021-11-22,Meowkata,Meowkata,RR38,72244879.0,26010780,330420199,212647,457430,371720,17140373,7828610,3461918748,41696,5550714,330420199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13816815,221,584,2021-11-22,RubbMyNuts,RubbMyNuts,DK38,94615889.0,214438035,2584432297,4654766,3092867,7778240,143204059,55708103,9472188155,52351,17066767,2584432297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14020401,227,74,2021-11-22,Bajietong OG,Bajietong OG,RR38,63826179.0,21307966,215746276,4053802,477433,119005,11964989,4692737,3139833990,51765,5681828,215746276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14138612,233,251,2021-11-22,GGerard,GGerard,RR38,90713129.0,279863653,3067633167,12216726,8027432,11615812,195740195,52263488,20859149200,35295,17548900,3067633167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14739629,239,679,2021-11-22,TheWhiteAki,TheWhiteAki,F38e,45126392.0,1627782,14684332,31252,539904,84621,618031,353974,7165997981,13130,960830,14684332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15038629,245,786,2021-11-22,i Tommy Shelby,i Tommy Shelby,RR38,61598468.0,108745543,1300731731,4282338,2219357,2653695,70698129,28892024,6188982932,99055,8893402,1300731731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15114224,251,2472,2021-12-02,PRADA013,PRADA013,RP38,54232735.0,77904237,620168436,20282922,1042115,3597043,46000369,6981788,10645902447,62046,6395351,620168436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15186568,256,978,2021-11-22,暗 pequod,暗 pequod,RP38,76465502.0,53179488,662407310,1272523,599917,1280078,34470674,15556296,2583988040,76504,7292244,662407310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518877,262,457,2021-11-22,Mini Marsh 02,Mini Marsh 02,RE38,35080665.0,1120626,14177685,145,0,4004,816790,299687,2686530725,6624,1190002,14177685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519039,268,456,2021-11-22,Mini Marsh 01,Mini Marsh 01,RE38,35068475.0,2719911,31355002,5640,0,15451,2268433,430387,3848880986,6409,1307702,31355002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15570213,274,368,2021-11-22,Laffty,Laffty,Ri38,32176650.0,190122,484396,52851,37629,99642,0,0,342948002,23466,285938,484396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15689544,280,910,2021-11-22,ᵗᵉᵃTime,ᵗᵉaTime,RR38,88355533.0,64761899,487596040,26732560,471046,1420434,24713148,11424711,3928713082,58784,6158669,487596040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15800654,286,254,2021-11-22,Gaia Kight Chao,Gaia Kight Chao,Ri38,45996308.0,9007571,97828778,140663,170301,741801,6460328,1494478,15157565505,14237,6476960,97828778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15850637,292,299,2021-11-22,I Am Tea Farm,I Am Tea Farm,F38S,24947929.0,0,0,0,0,0,0,0,1701000000,2714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15856222,298,500,2021-11-22,NoTTeA,NoTTeA,F38S,28720535.0,291505,3130431,2339,6935,87751,112451,82029,2686874956,10248,502160,3130431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15888946,304,130,2021-11-22,CallMeTea1,CallMeTea1,RH38,37238406.0,3121496,49557804,300420,0,0,692380,2128696,6669426149,12563,3524066,49557804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15984647,310,40,2021-11-22,Ammye 个,Ammye 个,RK38,87705754.0,167104037,2358737078,2270710,538156,1145136,91037462,72112573,7712014559,161776,11338767,2358737078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16028895,316,243,2021-11-22,Fr소nchy,Fr소nchy,RX38,57226296.0,56069697,390138962,26195383,343068,1335920,18503645,9691681,1552706784,79235,8967453,390138962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16092334,322,743,2021-11-22,YouGotNickCrabs,YouGotNickCrabs,Hp38,25014973.0,1021161,8400976,20843,226110,239677,370474,164057,4991979319,5377,1809204,8400976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16155630,328,4111,2021-12-09,Mjǫlnir,Mjolnir,Rw38,22524956.0,322745,1743980,20560,88697,95401,118087,0,326705964,3544,386286,1743980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616635,329,20,2021-11-22,AbbyRigg Hèró,AbbyRigg Hero,RP38,85505853.0,105199987,876773456,42044770,194511,231705,38753136,23975865,5249844836,53844,7035567,876773456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16272006,335,381,2021-11-22,Legendᴷᵒˢ,LegendKos,Rt38,43161046.0,8388286,87356145,727089,309048,482013,5273814,1596322,941803122,24885,1582577,87356145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16353531,341,313,2021-11-22,ItsAki II,ItsAki II,F38e,45200182.0,6234997,79826457,11219,2484,18784,4430609,1771901,8695365051,17867,4947971,79826457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16508127,347,109,2021-11-22,Bortron,Bortron,Hp38,25573239.0,809787,12580348,3720,1135,1246,350137,453549,11534853972,3865,1206918,12580348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16512590,353,89,2021-11-22,BerryMuffins,BerryMuffins,RA38,83814065.0,72972144,1031975633,965578,359194,988055,38607443,32051874,1642731151,53019,7672442,1031975633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16519446,359,874,2021-11-22,القرم ᵀᴹ,القرم TM,RX38,32643709.0,3665405,44721583,65365,1064,9598,2711957,877421,268030156,11709,3182392,44721583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16578265,363,804,2021-11-22,mustachfarm,mustachfarm,MEow,38535009.0,2594875,30103208,63201,43635,32012,1924529,531498,3976445112,6051,1684315,30103208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16709976,369,513,2021-11-22,PALL0,PALL0,RP38,72722110.0,93386837,734603077,30638507,2295985,5138799,40294271,15019275,1377009364,70213,7300691,734603077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16710828,375,846,2021-11-22,xBigWoodx,xBigWoodx,RA38,165491992.0,180050249,2155750599,20401198,1927935,2072880,97344175,58304061,4569629633,44391,8956621,2155750599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16759370,381,527,2021-11-22,PhyxiÂ,PhyxiA,RA38,82615757.0,125828676,1651483487,3325029,1195703,2239139,74190558,44878247,7080797120,86114,16894678,1651483487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16891821,387,35,2021-11-22,Alotta Fagina,Alotta Fagina,RK38,68399585.0,46522835,583744478,629723,120710,485386,32430475,12856541,14458674516,103663,5362569,583744478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16898698,393,245,2021-11-22,Fr소nchy亗Yeo,Fr소nchy亗Yeo,rd38,25613302.0,813926,9502985,778,0,0,676013,137135,1982102619,9710,1546551,9502985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16908012,399,977,2021-11-22,暗 Winter,暗 Winter,RA38,101142555.0,214525870,1446682329,108468025,556078,541932,67748786,37211049,5320303579,80631,14645126,1446682329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16921563,405,975,2021-11-22,暗 Sham 叁肆,暗 Sham 叁肆,RR38,63294682.0,75843245,832850852,10654710,1093538,3886561,39118213,21090223,7901108442,56886,6315258,832850852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17232791,411,707,2021-11-22,VN Miền Tây2,VN Mien Tay2,RC38,26587166.0,981535,2735772,752512,0,0,199519,29504,1038110680,5014,400596,2735772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17256004,417,327,2021-11-22,Jessy Jr,Jessy Jr,RA38,67306755.0,69899747,566783470,25346133,815109,1252679,29464321,13021505,5316193896,51563,7369723,566783470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17373071,423,739,2021-11-22,YSf,YSf,RE38,27347958.0,5780017,25240478,2418644,1535111,386727,865108,574427,12397485429,11107,4079829,25240478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17376374,429,973,2021-11-22,暗 Moises P,暗 Moises P,RR38,91007610.0,80141996,836957649,9828677,1260252,2977940,50094289,15980838,2698204527,58047,5074292,836957649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17413785,435,976,2021-11-22,暗 Toxic Arrow,暗 Toxic Arrow,RA38,81805009.0,169520529,2196563444,3681481,1229533,3709853,103946457,56953205,3755654056,51534,15596740,2196563444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17502418,441,68,2021-11-22,BIICHO DORADO,BIICHO DORADO,Rt38,46758287.0,11924807,45466040,7824544,6301,115440,3614367,364155,840325639,15834,3202724,45466040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17539883,447,184,2021-11-22,Dixie  Normous,Dixie  Normous,[{Hp38]Humble plebeians,40094642.0,5031588,72002279,29446,1814,23753,2763375,2213200,10228260863,17584,2967714,72002279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17625084,453,589,2021-11-22,S i m o   CG,S i m o   CG,RA38,75180052.0,59268366,550748492,15712062,1600409,1680713,26782123,13493059,1972603731,80077,5964982,550748492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17647992,459,504,2021-11-22,Nz Húika,Nz Huika,F38K,36691359.0,22951106,111688853,12877125,815359,750005,6568965,1939652,10802886509,36801,5741136,111688853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17736681,465,730,2021-11-22,WomBort,WomBort,RR38,105576319.0,213760897,2863957485,3459758,2536182,4918350,121841237,81005370,6101557848,33012,10507192,2863957485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17736708,471,442,2021-11-22,Maru AF,Maru AF,RR38,99966663.0,77927453,1041456489,849416,1071855,395684,47464980,28145518,3077200317,95829,14721706,1041456489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17739137,477,71,2021-11-22,BabyChoda,BabyChoda,#N/A,24856828.0,323190,3358880,52153,22824,448,165429,82336,3474705423,6319,2446194,3358880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17742942,479,824,2021-11-22,sh3rl0ck,sh3rl0ck,RP38,83316528.0,65717380,739661678,3688514,1811297,2499178,42906315,14812076,2691249453,53518,6139902,739661678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17780812,485,688,2021-11-22,Traxxxx,Traxxxx,RP38,76650808.0,73787654,659096832,25580640,166098,889987,29293002,17857927,3031386506,64746,6940269,659096832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17854556,491,318,2021-11-22,JOLAN,JOLAN,RA38,75002508.0,62498236,788052641,1931827,502794,609672,40485686,18968257,1280860516,85143,5054307,788052641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17875970,497,481,2021-11-22,MyBubbles,MyBubbles,RA38,78760507.0,132345656,1600221718,14985570,819463,871927,72127595,43541101,1901726649,120586,8321463,1600221718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18373874,503,217,2021-11-22,Executioner AF,Executioner AF,RA38,81087915.0,218237712,2821289513,7146118,3091684,7156678,123181443,77661789,17983406347,103856,14180322,2821289513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18401805,509,830,2021-11-22,stoned farm 6,stoned farm 6,F38N,24241485.0,2474112,18269470,995281,64,144,1150275,328348,1276326042,6054,2898587,18269470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18881145,510,49,2021-11-22,Apocó,Apoco,Ri38,37465999.0,6498289,83008082,217471,64556,265529,3724130,2226603,5750045610,8444,6084507,83008082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19004552,516,301,2021-11-22,I BlackHeart I,I BlackHeart I,RX38,72620042.0,35988504,469170383,585655,117394,178491,23403478,11703486,1171749872,55660,5877968,469170383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19025454,522,570,2021-11-22,Rexy Scarlet,Rexy Scarlet,RC38,35140510.0,2211939,21155224,43874,159181,38642,1873132,97110,770484205,5178,1067326,21155224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19036336,528,794,2021-11-22,ll Taiga ll,ll Taiga ll,#N/A,66489665.0,102554236,889174995,27212659,3052650,5923361,47337760,19027806,701142656,71145,11988503,889174995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19435040,534,726,2021-11-22,Wings Shin,Wings Shin,RA38,61891813.0,178457904,1830440722,29180513,3478009,2841668,105287235,37670479,8250746681,50620,14866996,1830440722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19626853,540,207,2021-11-22,ETHx,ETHx,RR38,101224495.0,228542512,2277413227,10007965,6471600,18812946,167778337,25471664,10209254744,94427,10298170,2277413227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20379195,546,803,2021-11-22,moon4lite,moon4lite,RK38,78040337.0,129089808,1438559797,16772728,2491195,3033388,71776063,35016434,2059616866,123872,6903525,1438559797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20446496,552,990,2021-11-22,雨Kuma雨,雨Kuma雨,RK38,69666322.0,72555256,878058963,3070376,1797775,2326467,44266929,21093709,1776161095,92944,7910138,878058963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20462120,558,307,2021-11-22,IamGilbo,IamGilbo,RK38,73821205.0,141133421,1522127733,16308557,3973252,8938307,76309981,35603324,2243900621,118468,6814509,1522127733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20528847,564,610,2021-11-22,Schylur,Schylur,Hp38,46173124.0,4051893,35879785,528457,80964,578049,2398849,465574,18764789028,26556,4121292,35879785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20533430,570,310,2021-11-22,Irenerene,Irenerene,RK38,83995127.0,121834319,1650760358,2663600,1078596,1321184,69263307,47507632,2395136035,54604,9284336,1650760358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20605198,576,25,2021-11-22,AfroditA I,AfroditA I,RE38,29908932.0,884584,9469865,36977,153,546,747818,99090,1107204316,11299,1430505,9469865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20619443,582,847,2021-11-22,xM3llow KiNg,xM3llow KiNg,Rg38,34407281.0,95169,1633224,1,0,86,26876,68206,2606900795,6550,821558,1633224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20843787,588,974,2021-11-22,暗 SeroS 戰,暗 SeroS 戰,RP38,90273754.0,106965590,1140731987,15607426,716710,2399203,63826475,24415776,6217279701,82625,7044786,1140731987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20946021,594,244,2021-11-22,Fr소nchy亗Oi,Fr소nchy亗Oi,F38S,24637451.0,1917968,24089640,24783,65,11946,1358671,522503,968649624,11489,3745042,24089640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21090207,596,30,2021-11-22,Alex18Croatia,Alex18Croatia,RA38,72486339.0,134641743,1210811390,30160742,3074389,4538566,75688472,21179574,5779545796,102717,8845546,1210811390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21257492,602,231,2021-11-22,FarmingBubbles,FarmingBubbles,Hp38,41084689.0,2047215,22107970,119653,594,95438,1492950,338580,7658201248,9335,2168027,22107970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21361332,608,3997,2021-12-09,12belaguks,12belaguks,Rt38,23938252.0,1235767,12376290,1953,1190,3835,1221760,7029,7136233269,4510,547965,12376290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21362209,609,1669,2022-01-01,Slayer X Rakay,Slayer X Rakay,RX38,25332157.0,1750813,17554832,2403,9455,1388,1722145,15422,7882349584,4586,646166,17554832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21463108,610,56,2021-11-22,Azalynz DG AF,Azalynz DG AF,RK38,80029401.0,57676386,749268149,1081577,1538604,1135609,33697973,20222623,11309486899,221673,7985918,749268149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21464078,616,205,2021-11-22,Dᵘcᵏ Marley,Dᵘcᵏ Marley,RK38,73993186.0,121033566,824966342,53859692,2301614,2587159,44645948,17639153,7003574001,92556,6344719,824966342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21464563,622,630,2021-11-22,SirKage,SirKage,RR38,56280639.0,46882087,546969805,4199108,489854,686469,28772872,12733784,2729312146,34491,7023657,546969805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21494429,628,950,2021-11-22,么LFA TR,么LFA TR,Ri38,44242925.0,19164659,161332284,2381322,995239,1580748,13160445,1046905,2053142098,20672,4725708,161332284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217385,634,677,2021-11-22,TheRealMimi,TheRealMimi,RA38,160696301.0,176137723,2027133672,12064261,3305088,4765811,112100386,43902177,30152139937,100250,16809788,2027133672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21998284,640,650,2021-11-22,St0ned Panda420,St0ned Panda420,RR38,66888814.0,23974463,205528794,4411330,560798,900918,16210708,1890709,3157079159,36852,5467919,205528794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22020212,646,880,2021-11-22,ᴬbe happy bro,ᴬbe happy bro,RX38,35660426.0,18758354,167594678,3863582,604632,514177,11196327,2579636,338749130,23950,3336803,167594678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22274656,652,108,2021-11-22,BoosShakeShack,BoosShakeShack,[{Hp38]Humble plebeians,25853697.0,1788406,8797199,635516,621695,7799,307241,216155,7834843478,6119,3164680,8797199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22505871,658,121,2021-11-22,CAP 117,CAP 117,RA38,113264336.0,87017969,1017507903,2049879,1484513,4081118,59024475,20377984,4483666763,193829,10785375,1017507903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
